Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Ransomware,0,0,0,141,212,258,0,271,0,44,0,107,358,0,0,2,14,2,0,19,0,14,13,4,0,0,0,9,31,404,0,1,82,44,0,141,0,252,3609,0,0,11,0,0,2,0,20279,4,0,0,0,2,28,28,0,131,0,6,0,0,0,0,0,0
Ransomware,26,0,0,139,272,0,0,64,0,0,210,17,111,0,1,0,1,0,0,26,0,17,32,3,4,0,0,16,0,645,1192,0,0,12,70,430,0,350,0,0,0,6,0,0,0,0,89,0,1,0,0,0,27,0,0,85,0,0,9,0,69,0,0,4
Goodware,0,0,0,90,276,0,0,6426,0,2,0,0,0,14,0,0,1,0,1,18,0,21,2105,4,0,0,0,0,0,513,188,0,0,198,0,121,0,332,1698,0,0,10,0,0,0,814,53,0,0,0,0,0,0,2,0,16,0,573,14,0,9,0,30,0
Goodware,0,0,0,122,288,640,5,40,0,67,368,39,227,0,0,0,0,2,0,22,927,0,56,3,0,0,2,18,0,154,1577,0,0,34,149,330,0,139,0,0,4,4,0,8,0,271,102,71,0,0,0,0,635,1,0,88,0,266,40,0,0,0,0,0
Goodware,0,0,0,63,225,0,8,220,4,34,1096,10,217,0,0,0,1,0,1,19,0,5,28,4,14,7,0,10,11,253,465,0,0,135,0,372,0,207,0,0,0,8,0,0,0,0,41,14,17,0,0,0,44,3,1028,37,0,0,15,3,1860,0,0,0
Ransomware,0,0,0,48,175,0,83,443,0,0,21,20,153,0,0,14,0,1,0,20,0,26,14,4,0,7,0,18,0,238,177,1,0,17,269,390,0,263,33,0,0,1,0,0,0,0,0,105,30,40,0,0,484,13,0,141,0,17,0,0,742,0,0,0
Goodware,0,0,0,84,161,0,29,194,1,19,0,44,0,0,0,0,0,11,0,28,0,1932,0,3,0,8,2,10,26,580,215,1,0,22,0,402,0,405,0,77,0,7,0,16,0,0,43,77,0,0,4,0,55,16,104,30,0,79,0,5,56,0,0,0
Ransomware,0,0,137,6,214,0,0,1520,4,6,33,59,515,14,0,0,0,3,0,123,2429,9,0,0,7,15,1,13,19,162,685,0,0,280,612,11375,0,73,0,1,4,29,0,10,0,0,45,0,0,27,0,0,16,13,57,156,24,515,0,0,26,0,0,0
Goodware,0,0,0,123,274,265,27,337,0,1,1063,0,7541,0,0,0,1,0,9,22,316,16,43,4,0,0,0,9,16,568,0,0,6478,27,422,297,200,470,208,0,0,1,0,3,0,0,45,1999,0,0,4,0,16,2995,0,48,0,0,0,3,3,0,0,0
Goodware,0,0,14,146,262,38,3713,26,0,12,347,56,7214,2,0,0,0,1,0,99,0,14,43,2,0,19,5,11,18,127,487,0,0,27,0,0,0,299,663,1,0,8,0,0,0,0,56,35,0,13828,0,0,43,17,14,164,9,0,0,0,59,0,0,0
Ransomware,0,0,0,153,0,0,0,276,0,0,3,33,195,0,0,4,1,7,0,20,2561,23,47,1,8,0,0,12,21,0,967,0,25,150,281,556,995,375,2209,0,0,3,0,0,0,0,154,37,119,1292,0,0,413,28,0,118,0,0,75,0,25,0,0,0
Goodware,0,0,0,124,170,143,0,0,1,0,24,68,122,0,0,0,1,0,0,11,269,6,44,0,0,11,0,5,33,41,1330,1,0,28,0,40,84,201,0,0,0,33,0,0,0,78,151,0,0,0,18,0,35,21,0,175,0,144,0,0,43,0,5,0
Goodware,0,0,0,77,0,0,64,45,0,0,310,57,43,2,0,1,6,0,0,10,1557,0,45,6,0,0,0,9,0,472,0,1,0,47,235,614,505,94,5459,0,0,52,480,0,0,0,131,0,0,118,0,0,0,12,56,2591,0,62,0,0,74,0,0,0
Goodware,0,0,37,39,224,96,34,187,5,0,13,65,390,0,0,4,1,0,1,20,0,12,1,4,0,0,0,0,2,662,908,1,0,39,218,473,1075,4069,1241,0,0,5,285,26,0,0,62,161,0,77,0,0,29,20,65,163,0,0,56,0,4,0,0,1
Ransomware,0,0,0,34,237,0,0,0,6,3,44,80,199,0,0,0,3,2,3,26,48,2,39,5,3,7,0,0,0,0,274,0,170,283,122,209,0,181,421,0,0,3,0,30,0,278,96,0,0,0,5,0,14,20,8,128,6,0,67,0,0,0,0,0
Ransomware,0,0,0,100,338,95,0,97,0,0,15,41,78,4,0,0,65,1,8,22,0,22,25,0,6,8,0,2,15,56955,927,0,0,26,18,463,0,453,0,1,0,2,332,0,0,349,37,900,0,0,0,0,48,20,15,53,0,0,7,0,26,0,0,0
Goodware,0,0,0,88,248,506,0,249,3,0,0,0,0,0,0,0,1,7,0,8,0,16,30,3,0,0,1,18,0,428,983,0,0,24,0,503,0,274,1237,0,0,65,0,13,0,162,135,0,0,0,3,0,0,15,0,111,0,0,0,2,31,63,0,4
Goodware,0,0,0,68,154,0,0,0,0,1,10,59,0,0,0,0,0,6,0,20,0,9,260,2,14,0,0,21,0,333,1210,0,0,141,0,4,0,227,0,0,0,70,0,9,0,3249,51,116,0,0,0,0,26,9,0,0,22,53,13,0,330,0,0,0
Goodware,68,0,0,0,64,0,36,420,0,0,75,0,0,1,1,1,7,4,0,0,0,12,46,4,5,0,5,14,0,484,873,0,16262,49,0,434,0,382,0,0,0,74,712,0,0,0,81,2178,0,7,0,0,24,10,0,152,0,67,33,0,3917,0,0,0
Ransomware,0,0,108,128,0,118,85,242,8,35,22,113,57,1,0,0,0,4,0,24,0,23,41,0,1,8,0,23,7,883,1092,0,0,261,0,156,0,273,125,0,0,2,0,0,0,227,59,59,2,13,0,2,16,16,0,114,14,1585,0,1,82,0,0,0
Goodware,0,0,0,114,30,444,54,393,3,51,0,6,185,0,0,0,6,4,523,25,1710,34,30,0,0,8,0,16,8,184,1043,1,0,248,54,606,0,276,0,0,0,15,0,38,0,0,111,1057,0,53,0,0,34,19,0,121,0,88,24,17,257,0,0,0
Goodware,0,0,30,126,44,855,3,68,2,0,25,54,42,0,0,0,1,5,0,0,0,27,31,6,0,0,0,15,3,337,19,0,0,0,0,341,5,375,0,0,0,64,876,0,0,395,3,0,0,67,0,0,5,23,0,56,0,0,0,0,0,0,0,7
Goodware,0,0,0,0,278,0,0,497,6,2,10,79,0,0,2,0,7,1,0,26,0,1932,16,33,8,0,0,22,0,220,0,0,0,42,263,126,0,363,2069,3,0,2,0,3,0,0,2,0,0,0,0,0,278,2187,6,99,0,52,0,1,23,5,0,0
Goodware,2,0,0,100,220,0,18,233,0,37,38,121,159,0,0,0,1,3,0,124,0,24,42,3,0,0,0,6,0,0,133,31,67,30,0,476,291,247,633,0,0,0,0,4,3,0,109,0,156,0,0,0,16,11,0,119,0,0,0,0,158,0,0,0
Goodware,0,0,19,115,336,0,69,309,0,0,226,0,474,0,0,5,0,0,0,0,0,31,24,0,0,8,0,3,0,752,782,0,0,33,134,391,331,238,0,0,0,1,1395,22,0,0,135,0,0,52,0,0,0,0,3,160,0,0,0,0,42,0,0,0
Goodware,0,0,0,39,191,0,5,3,9,8,439,98,133,0,2,0,3,5,3,28,0,21,3,0,7,0,3,0,0,375,978,0,0,32,334,414,225,456,3028,3,0,57,1005,0,0,0,0,0,0,42,0,0,43,28,54,44,24,199,0,0,53,0,0,0
Ransomware,68,0,0,110,164,399,0,344,6,38,318,0,8240,0,0,0,1,0,0,117,906,6,44,1,14,7,2,21,0,510,0,1,0,2471,0,450,501,2119,263,0,0,2,188,0,0,0,116,0,14,0,21,0,47,25,0,91,0,66,32,2,593,0,0,4
Ransomware,0,0,0,90,353,0,0,0,0,0,1,35,178,2,0,0,5,4,0,2,0,20,30,0,10,0,0,4,0,395,1567,0,0,1,144,480,0,273,378,0,0,107,0,211,0,6591,107,21,0,0,0,0,13,0,0,140,0,26,0,0,90,0,5,0
Goodware,0,0,0,0,293,232,88,396,0,0,1,0,34,0,14,0,7,0,0,23,2689,31,53,3,11,0,0,2677,0,147,883,1,45,45,2238,106,673,19,205,0,0,80,235,34,0,261,24,21,6,0,0,0,51,29,0,23,29,0,64,4,64,5,0,0
Goodware,0,0,0,82,413,0,40,39,8,0,11,0,0,0,1,0,12,3,25,20,0,6,32,4,2,0,0,0,7,312,963,0,0,0,0,647,78,348,0,0,0,3,0,36,0,0,21,0,0,44,0,0,39,7,62,160,6,153,6,0,107,0,30,0
Goodware,0,0,0,0,0,460,7,0,1,0,0,65,293,14,0,0,1,0,5,1,0,12,0,2,2,0,0,24,0,0,1324,0,0,37,226,706,0,110,0,0,0,1,0,28,0,0,65,30,0,110,0,0,0,29,0,146,0,0,1,0,0,0,0,0
Ransomware,0,0,39,1517,20,77,0,5614,20,0,35,87,508,16,16,1,2,13,0,21,1205,10,28,0,0,0,0,4,0,178,580,0,0,764,39,39,0,282,4977,77,0,3,0,0,0,0,19,0,0,92,6,0,41,25,0,42,0,34,0,0,2714,0,0,0
Goodware,68,0,26,1728,0,1466,3,259,6,22,92,17,248,0,0,0,2,0,704,27,0,0,0,5,0,0,0,11,0,2212,1128,1,85,12,0,250,9214,350,0,0,0,101,938,10,0,280,9,0,0,0,0,0,28,17,0,131,22,0,0,0,5211,1,0,0
Goodware,0,0,0,0,429,118,0,30,0,14,42,74,0,0,0,0,6,0,28,15,0,0,0,6,12,0,0,17,0,650,880,1,0,13,0,402,0,0,316,0,0,1,0,0,0,0,0,0,13,0,4,0,28,0,133,140,0,0,0,0,70,0,0,0
Ransomware,0,0,0,141,98,112,0,34,1,2,0,3176,273,4,0,0,1,25,0,105,119820,21,23,2,0,0,0,9,1,381,1133,0,0,23,46,139,0,263,0,0,0,63,0,0,0,0,186,58,0,0,0,0,46,222,0,115,0,124,8,0,48,0,0,0
Goodware,0,60,28,74,214,0,57,423,4,0,370,120,0,0,0,0,1,0,0,27,0,21,36,3,0,0,0,2,0,249,0,0,191,32,105,2260,592,418,0,1,0,3,0,204,0,0,0,0,20,0,0,0,33,6,0,0,0,0,51,0,8,0,0,0
Goodware,0,0,0,60,316,0,0,0,4,35,26,56,58,0,0,0,31,2,22,24,0,12,38,3,5,13,0,12,26,380,1256,1,0,39,216,0,0,292,0,0,0,9,533,0,0,0,7,0,0,140,0,0,18,5,0,150,0,0,0,0,62,1,0,0
Ransomware,0,0,17,43,18,0,67,171,0,4,12,7,269,1,2,0,4,0,18,105,0,25,2,2,0,0,0,3,0,560,922,1,0,38,0,295,0,96,874,0,0,0,0,42,0,0,0,1537,0,88,3,0,172,4,0,191,0,0,0,0,398,0,0,0
Ransomware,0,0,356,91,372,196,0,431,0,6,426,0,30,0,0,1,1,11,0,24,0,3,629,0,10,0,0,21,0,723,870,1,0,21,0,392,0,106,1614,115,0,3,0,1,0,0,50,0,0,27,0,33,14,9,0,150,0,17,397,0,6,0,0,0
Goodware,0,0,0,40,327,0,13,289,0,0,0,68,0,0,0,0,5,0,0,11,0,12,0,4,0,0,0,0,1206,672,216,2,0,0,85,712,717,408,0,0,0,7,733,8,0,0,68,0,1,0,0,0,0,28,0,55,0,0,0,4,7,0,0,0
Goodware,0,8,7,48,210,589,0,61,0,0,136,55,49,0,0,0,5,38,0,10,0,0,21,1,4,7,3,3,0,539,531,1,14,245,0,284,3467,222,592,0,0,37,0,19,0,299,125,2266,0,34,0,0,14,133,39,137,1,0,43,1,10,0,0,0
Goodware,68,0,5,13,0,0,108,488,5,0,0,76,211,2,0,0,4,0,4,30,0,17,12,2,0,7,0,12,0,44,870,1,0,173,87,0,241,199,0,0,0,1,1727,17,0,0,51,57,0,53,0,34,59,13,0,13,0,0,0,0,66,0,0,4
Goodware,0,0,0,45,91,272,10,0,7,0,15,0,144,0,14,0,3,6,0,19,0,16,32,1,10,7,0,16,16,380,888,0,0,172,0,467,0,324,2747,0,0,9,0,0,0,0,108,0,0,0,0,0,49,10,3083,181,0,0,1326,0,97,0,0,0
Ransomware,0,0,0,1173,116,0,69,188,5,17,33,86,253,16,0,6,0,0,0,354,0,13,0,4,0,0,1,7,0,688,0,1,0,152,27,162,123,308,26,0,0,1,0,28,0,0,0,2,0,11,4,0,37,1,0,110,0,0,0,0,70,0,0,0
Ransomware,0,0,0,69,0,1901,60,189,5,0,29,56,199,1,3,0,0,3,0,27,0,33,0,4,0,8,0,0,3,4641,998,0,0,275,38,630,0,383,3545,0,0,12,1549,35,0,0,82,193,0,0,0,0,38,0,55,0,0,194,42,0,471,1,0,0
Ransomware,1,0,0,32,247,35,231,213,0,0,326,72,0,2,0,0,32,4,0,14,0,10,33,6,8,9,0,4,0,457,271,0,3090,39,0,431,0,2040,256,0,0,9,318,0,0,72,23,93,293,0,0,0,27,17,1,208,0,0,35,0,3410,0,0,0
Ransomware,0,1,62,52,89,134,41,183,0,0,142,69,0,0,0,0,1,0,0,7,0,34,43,4,0,0,0,0,0,500,0,38,303,39,389,483,853,313,0,4,0,6,0,19,0,0,20,0,9,68,0,0,1377,21,3781,12,0,0,5,0,39,0,0,0
Ransomware,0,0,15,122,318,0,0,464,5,0,390,58,0,0,0,1,1,6,0,30,0,30,0,0,5,0,0,15,0,0,1218,2,0,22,450,598,0,222,0,4,0,3,0,0,0,0,74,0,0,0,0,0,0,3,0,137,0,0,72,3,18,0,0,0
Ransomware,5,0,0,19,0,0,0,370,0,0,373,80,0,0,14,0,1,3,11,7,311,1,0,4,0,0,0,10,26,424,1380,1,0,209,0,12553,0,194,0,0,0,62,920,0,0,74,39,106,0,1174,0,0,22,1,0,87,0,0,0,0,411,0,0,0
Goodware,0,0,0,74,125,0,60,387,6,1,9,76,0,2,0,0,1,0,0,27,0,23,35,1,4,6,0,15,11,577,133,1,2758,197,102,524,0,4135,3,0,0,11,0,1,11,0,0,156,0,0,0,0,240,1004,648,69,0,0,0,0,23,0,0,0
Goodware,0,12,0,129,0,0,35,236,0,11,19,11,0,0,0,0,2,1,0,24,0,0,8,11,0,0,0,0,0,0,259,0,179,0,0,75,19,390,3361,77,0,79,1696,0,0,0,928,358,9,14,0,0,46,13,0,84,0,1040,42,0,0,1,0,3
Ransomware,0,0,0,0,0,0,0,367,0,0,347,86,208,0,0,0,1,3,0,22,90,26,32,30,8,0,2,14,0,474,913,0,7,47,0,288,0,129,1647,0,0,0,470,37,0,0,0,0,7,0,0,0,59,0,0,0,0,112,0,5,0,0,0,0
Ransomware,0,0,0,123,308,0,0,0,3,3,33,68,436,0,4,0,0,0,17,3,0,34,49,4,4,0,0,5,0,384,816,0,0,22,0,0,0,0,375,1,0,18,0,49,0,76,76,0,2,0,4,0,33,0,0,44,8,114,0,0,48,0,0,0
Ransomware,0,0,0,88,135,127,50,195,4,0,321,17,206,2,3,2,4,0,12,30,0,26,6,4,9,8,0,0,0,5024,701,0,143,44,0,4961,0,460,0,2,0,2,0,24,4,0,46,2350,0,0,0,0,0,15,19,162,0,69,30,0,35,0,0,1
Goodware,0,0,0,84,12,5643,0,63,0,0,12,72,0,0,0,0,0,0,0,12,906,3,13,2,0,15,0,14,0,364,1093,0,0,126,0,274,0,287,333,0,0,21,1184,0,0,0,70,0,0,18,0,0,23,0,0,47,19,0,0,0,0,0,0,0
Goodware,0,48,0,33,256,0,65,57,0,59,25,80,340,0,3,1,1,2,0,21,0,16,39,1,0,0,5,11,0,4772,78,0,0,246,34,193,53448,474,647,0,0,2,665,0,0,0,0,0,61,194,0,17,916,6,0,0,17,152,0,0,548,0,0,7
Goodware,0,0,0,134,184,0,0,6703,5,0,2,72,422,0,0,3,1,0,27,19,0,34,29,0,0,6,0,18,20,117,1021,0,0,61,9508,419,0,190,214,0,0,0,0,0,0,0,106,0,99,58,0,0,0,0,21,64,0,1052,4,0,44,5,0,0
Ransomware,0,0,0,21,0,0,66,0,0,0,342,57,11,0,0,0,6,32,0,8,0,12,18,3,0,8,0,16,0,33313,0,1,0,4249,8,178,2261,351,4571,0,0,1,2700,27,0,0,112,53,0,0,0,3,40,13,0,184,0,0,0,1,323,1,0,0
Ransomware,4,0,0,28,266,6,0,116,6,0,0,69,76,16,0,0,1,6,6,24,0,0,30,2,0,7,0,0,12,441,867,1,0,947,182,2970,11422,337,361,10,0,9,102,12,0,0,148,182,15,48,0,0,12,11,19,55,0,0,0,1,52,1,0,0
Goodware,0,0,0,98,0,0,0,7601,3,26,448,13,130,0,0,0,3,0,7,11,0,17,44,4,6,8,0,18,0,194,0,0,0,33,0,0,399,113,242,0,0,3,59,46,0,0,0,0,0,0,0,0,25,12,32,40,16,0,0,0,0,0,0,1
Ransomware,1,0,0,88,0,354,0,0,0,41,147,73,277,0,0,0,1,0,0,0,0,26,0,0,0,0,0,12,0,425,0,0,0,13,0,224,0,215,1422,0,0,2,0,0,0,0,7,53,0,0,1,0,6,0,0,79,6,0,0,0,628,0,0,0
Goodware,68,0,0,29,41,0,89,320,0,28,3,51,463,0,0,1,6,0,0,7,0,25,4,4,0,0,7,4,16,85,0,1,0,1051,0,200,458,391,1272,0,0,0,145,0,0,157,740,0,267,0,0,1,121,0,0,145,0,0,0,0,537,0,0,0
Ransomware,0,0,0,29,0,0,60,201,2,0,39,29,275,0,0,3,1,5,4,12,0,0,13,5,9,0,0,22,0,0,261,0,0,36,0,178,0,28,3438,0,0,1,0,0,0,0,159,27,2,50,0,0,35,0,0,90,35,0,0,0,46,0,0,0
Ransomware,0,0,0,0,167,512,38,0,0,0,18,0,251,0,2,1,12,0,0,3,0,6,14,7,0,7,0,0,656,520,579,0,0,37,0,324,0,0,1607,0,0,53,0,0,0,0,85,0,0,0,4,0,43,18,0,91,0,4,0,2,76,0,0,0
Ransomware,0,0,0,132,0,0,51,238,0,43,229,0,42,0,0,0,1,4,0,14,0,18,0,1,0,0,0,0,31,0,820,0,369,11,278,609,0,378,321,77,0,1,0,0,0,0,156,38,0,62,0,0,0,22,0,198,0,0,15,0,5,0,0,0
Ransomware,0,0,56,109,67,0,0,282,0,54,108,12,333,0,2,1,0,5,0,6,0,23,1,0,5,6,0,18,0,363,516,0,0,9,6,0,0,133,472,0,0,13,0,0,0,0,151,25,246,0,0,0,3,3,0,180,0,0,32,0,20,0,0,0
Goodware,0,0,0,0,208,0,5,279,0,12,0,79,299,0,0,1,3,0,0,16,0,18,24,5,0,0,0,0,0,9259,0,30,0,59,54,578,0,142,0,0,0,68,0,0,0,572,103,0,9,0,3,1,43,24,0,115,0,0,26,4,0,0,0,7
Goodware,0,0,0,135,33,0,93,156,3,0,249,53,0,0,4,0,1,8,2,0,0,18,50,3,4,8,0,5,0,212,716,0,0,54,152,350,0,0,398,0,0,2,0,0,0,536,20,11,2,89,0,0,10,16,1951,159,0,0,27,0,0,0,0,0
Goodware,68,0,0,38,417,0,22,0,4,0,301,83,383,0,0,0,0,0,0,13,0,31,12,0,0,12,0,8,0,710,1355,1,0,3,345,697,2718,141,0,0,0,6,251,6,3,56,17,0,0,16,0,0,8,21,16,108,0,19,28,0,13,0,0,0
Goodware,0,0,0,160,0,106,4,216,6,13,15,49,11977,0,0,1,4,0,0,20,0,0,17,2,0,8,0,11,16,9624,989,0,0,119,509,315,0,152,0,0,0,29,0,19,0,0,13,0,0,0,3,0,11,9,0,91,0,0,17,0,35,5,30,0
Ransomware,0,0,21,93,159,0,0,0,7,0,67,99,322,0,0,0,1,7,7,26,0,17,50,3,0,0,0,19,0,5714,649,0,0,3013,81,257,0,283,262,0,2,1,1461,0,0,0,0,10,20,0,0,1,0,27,17,124,0,0,18,0,16,0,0,0
Goodware,0,0,0,68,63,185,0,0,4,19,523,2,0,0,4,0,0,4,0,18,0,0,35,0,0,0,0,8,0,79,699,1,0,0,0,0,636,20,79,0,0,0,0,0,0,22,12259,0,10,0,0,0,17,12,0,45,0,0,10,0,5,0,0,0
Ransomware,0,0,0,7,334,414,60,309,0,4,487,0,214,2,0,0,0,0,0,29,1548,0,57,4,8,0,0,3,0,465,705,0,138,33,219,372,0,238,0,0,0,67,0,0,0,0,133,10,0,8,2,10,42,18,0,131,0,12,0,0,54,0,0,1
Goodware,0,0,0,0,115,2363,96,161,0,0,22,25,0,0,0,0,5,12,29,10,273,13,27,2,13,0,0,2677,72,395,679,1,169,2049,375,0,181,215,163,0,0,16,275,0,0,108,0,5,0,0,2,3,26,30,0,21,0,0,31,3,0,0,0,0
Goodware,0,0,44,118,150,366,71,253,10,0,0,55,319,0,0,1,1,5,0,15,0,8,24,4,13,0,0,12,0,651,1037,0,0,46,0,465,0,0,72,0,0,17,1012,50,0,0,63,0,6,19,0,0,32,0,0,0,212,13,392,0,1189,0,0,0
Goodware,0,0,0,26,174,405,0,228,7,13,22,83,5,0,0,0,2,0,5,14,1425,12,3,3,5,7,0,16,0,737,1146,0,34,14,216,725,78,0,0,115,0,50,178,22,0,435,122,0,0,4906,5,0,617,4,0,119,0,0,15,0,54,0,0,0
Goodware,0,0,46,311,325,187,0,126,6,0,30,84,362,0,2,0,164,0,22,5,0,25,25,0,0,0,0,14,0,1723,1141,0,0,120,453,530,0,353,726,8,0,79,0,5,3,370,0,0,31,0,4,0,42,0,1371,0,0,0,19,1,2361,0,0,0
Goodware,0,0,0,75,0,0,44,196,0,0,0,40,63,4,0,0,0,3,11,10,0,28,2,3,0,0,0,20,0,466,758,0,0,20,86,239,0,125,0,0,0,1,174,0,0,0,21,45,0,65,0,0,33,0,0,89,4,3,33,0,10,0,0,0
Goodware,0,0,286,105,316,42,0,1974,0,0,0,67,0,0,0,0,0,0,14,17,0,11,33,0,0,10,0,10,0,469,0,0,0,34,409,607,3279,43,0,1,0,12,0,0,0,0,117,0,15,0,4,0,0,0,0,0,0,0,34,2,39,63,0,0
Goodware,0,0,0,0,289,705,0,329,0,18,425,0,0,0,0,0,1,0,0,3,1234,541,30,3,10,0,0,17,0,309,755,0,1555,8,374,300,66,204,0,0,0,1,1374,0,0,33555,179,0,5,0,1,0,48,0,1854,71,27,0,12,0,27,0,0,0
Ransomware,0,0,0,0,0,0,31,0,0,0,177,45,336,4,3,0,14,5,0,67,0,28,18,3,3,0,0,0,384,211,466,0,0,8,0,395,829,220,99,0,0,52,1604,20,0,0,0,0,3,0,1,0,36,26,73,0,0,0,33,0,0,0,0,0
Goodware,0,0,0,105,64,171,0,199,0,80,34,19,129,0,0,0,6,0,0,25,0,16,18,3,4,17,0,16,0,4407,1083,0,0,0,371,0,3365,279,0,115,0,21,247,62,0,170,8225,79,0,125,0,12,16,10,0,77,0,0,0,0,0,0,0,1
Ransomware,0,0,0,86,119,205,0,0,5,0,0,52,40,0,0,0,4,1,0,37,0,29,7,3,9,7,0,13,0,622,715,0,431,12,0,494,273,0,122,0,1,61,2259,0,0,0,154,0,0,0,0,0,0,20,79,74,0,0,63,0,0,8,0,0
Ransomware,0,0,0,69,324,0,0,119,6,0,0,71,382,0,0,0,164,0,0,19,0,34,41,3,0,0,0,17,0,52,0,0,0,44,0,250,0,226,101,77,0,2,0,26,0,0,123,0,0,0,5,0,7,0,0,4219,0,0,68,0,61,0,30,0
Ransomware,0,0,0,21,145,0,0,239,11,0,207,83,294,0,3,4,0,0,0,12,0,29,17,7,5,13,0,7,4,431,92,0,0,52,0,580,0,148,0,0,0,72,0,0,0,0,75,1149,2,57,3,0,1652,10,0,43,0,104,38,0,74,1,0,0
Goodware,0,0,0,10,63,0,50,82,0,0,29,104,70,14,0,0,1,7,0,29,0,9,36,4,6,6,0,3,9,731,642,0,188,22,0,59,0,311,277,0,0,45,18,20,0,498,72,106,0,0,6,0,16,25,0,43,0,0,4,0,0,0,0,0
Goodware,0,0,0,4046,330,0,0,79,0,0,385,50,0,0,0,0,1,0,4,16,0,33,325,6,0,12,0,3,0,121,897,0,0,27,471,558,1243,345,0,2,0,79,0,0,0,8,68,0,13,638,0,0,23,12,0,50,0,1146,54,0,5251,1,0,0
Ransomware,0,0,26,147,73,0,0,0,3,0,44,65,129,14,0,2,0,0,0,10,4011,18,34,2,0,9,0,2,0,10,1324,0,0,44,293,655,342,492,1784,0,0,2,1784,0,1,0,17,66,0,14,1,0,0,19,0,148,0,0,9,0,5036,0,0,0
Ransomware,0,0,0,23,20,68,0,423,0,25,36,0,68,0,0,0,1,7,5,26,0,18,44,0,9,0,0,7,14,587,1281,1,0,189,0,142,0,261,4871,3,0,2,0,0,0,0,43,22,155,460,0,0,0,12,0,49,0,0,0,2,5251,0,0,0
Goodware,0,0,0,52,167,130,0,23,0,8,278,81,0,2,0,0,0,9,19,16,399,12,38,1,1,0,0,8,7,640,1566,0,157,123,1963,223,0,316,120,2,0,82,0,0,0,317,78,34,25,0,0,0,18,18,8,66,0,35,0,2,22,8,0,0
Goodware,0,0,0,9,0,107,0,0,0,0,0,0,381,0,0,0,1,11,0,18,0,29,17,0,4,0,3,12,0,133,1448,0,0,0,0,397,0,4392,0,0,0,11,0,67,0,0,57,253,0,0,0,0,11,26,0,205,3856,0,0,0,49,63,0,0
Goodware,0,0,35,162,275,239,2,91,8,1,333,16,0,0,0,0,0,13,0,7,0,25,44,5,0,0,0,11,0,0,0,0,0,4229,0,297,0,130,191,0,0,1,1145,31,0,0,1152,0,0,1896,1,6,56,0,0,0,0,0,30,0,44,0,0,0
Goodware,0,0,0,101,335,0,31,0,0,3,117,103,307,0,0,2,0,3,0,11,0,34,46,2,0,0,0,0,0,219,1311,0,0,1051,181,363,0,418,3757,0,0,1,0,0,0,0,0,115,5,116,0,1,42,0,0,3204,0,59,0,1,103,0,0,0
Ransomware,1,0,31,41,31,0,2247,35,0,0,520,7207,255,0,0,0,0,6,1,20,0,14,33,1,0,8,0,13,21,157,611,1,0,128,0,164,0,363,0,1,4,55,0,0,0,0,2556,0,0,0,0,1,14,0,20,162,0,0,0,0,17,0,0,0
Goodware,0,1,0,119,0,47,45,46,6,0,25,124,153,0,0,2,1,0,7,5,0,6,39,4,0,0,0,14,2074,439,603,1,54,32,0,496,33,0,226,0,0,0,0,21,0,860,41,1529,0,0,0,0,2258,3,282,154,0,0,2,0,77,0,0,0
Goodware,0,0,29,6,160,0,0,393,0,0,151,54,0,0,0,0,1,10,0,0,1515,6,0,2,0,0,0,11,0,12007,974,1,0,158,0,735,0,202,30,0,0,10,831,0,0,0,9,2249,0,63,0,0,14,17,24,166,0,0,79,5,0,0,0,0
Goodware,0,0,111,66,264,53,28,70,0,10,212,65,202,0,0,0,0,7,0,28,0,25,30,1,1,7,1,2,11,304,867,0,0,262,0,615,0,0,448,0,0,0,0,4,0,0,17,0,1,0,0,0,5,23,0,152,2,0,28,0,1734,0,0,0
